h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
Q,5,3,2,2,0,1,1,1,2,Q5322,01112
Q,5,3,2,2,0,1,1,2,3,Q5322,01123
Q,5,3,2,2,0,1,2,0,1,Q5322,01201
Q,5,3,2,2,0,1,2,0,2,Q5322,01202
Q,5,3,2,2,0,1,2,0,3,Q5322,01203
Q,5,3,2,2,0,1,2,1,2,Q5322,01212
Q,5,3,2,2,0,1,2,1,3,Q5322,01213
Q,5,3,2,2,0,1,2,2,3,Q5322,01223
Q,5,3,3,2,0,0,0,1,0,Q5332,00010
Q,5,3,3,2,0,0,0,1,1,Q5332,00011
Q,5,3,3,2,0,0,0,1,2,Q5332,00012
Q,5,3,3,2,0,0,1,2,0,Q5332,00120
Q,5,3,3,2,0,0,1,2,1,Q5332,00121
Q,5,3,3,2,0,0,1,2,3,Q5332,00123
Q,5,3,3,2,0,1,0,1,0,Q5332,01010
Q,5,3,3,2,0,1,0,1,1,Q5332,01011
Q,5,3,3,2,0,1,0,1,2,Q5332,01012
Q,5,3,3,2,0,1,0,2,0,Q5332,01020
Q,5,3,3,2,0,1,0,2,1,Q5332,01021
Q,5,3,3,2,0,1,0,2,2,Q5332,01022
Q,5,3,3,2,0,1,0,2,3,Q5332,01023
Q,5,3,3,2,0,1,1,2,0,Q5332,01120
Q,5,3,3,2,0,1,1,2,1,Q5332,01121
Q,5,3,3,2,0,1,1,2,2,Q5332,01122
Q,5,3,3,2,0,1,1,2,3,Q5332,01123
Q,5,3,3,2,0,1,2,3,0,Q5332,01230
Q,5,3,3,2,0,1,2,3,1,Q5332,01231
Q,5,3,3,2,0,1,2,3,2,Q5332,01232
Q,5,3,3,3,0,0,0,1,2,Q5333,00012
Q,5,3,3,3,0,0,1,2,3,Q5333,00123
Q,5,3,3,3,0,1,0,1,2,Q5333,01012
Q,5,3,3,3,0,1,0,2,3,Q5333,01023
Q,5,3,3,3,0,1,1,2,3,Q5333,01123
Q,5,4,2,2,0,0,0,0,1,Q5422,00001
Q,5,4,2,2,0,0,0,1,2,Q5422,00012
Q,5,4,2,2,0,0,1,0,1,Q5422,00101
Q,5,4,2,2,0,0,1,0,2,Q5422,00102
Q,5,4,2,2,0,0,1,1,2,Q5422,00112
Q,5,4,2,2,0,0,1,2,3,Q5422,00123
Q,5,4,2,2,0,1,0,0,1,Q5422,01001
Q,5,4,2,2,0,1,0,0,2,Q5422,01002
Q,5,4,2,2,0,1,0,1,2,Q5422,01012
Q,5,4,2,2,0,1,0,2,3,Q5422,01023
Q,5,4,2,2,0,1,1,0,1,Q5422,01101
Q,5,4,2,2,0,1,1,0,2,Q5422,01102
Q,5,4,2,2,0,1,1,1,2,Q5422,01112
Q,5,4,2,2,0,1,1,2,3,Q5422,01123
Q,5,4,2,2,0,1,2,0,1,Q5422,01201
Q,5,4,2,2,0,1,2,0,2,Q5422,01202
Q,5,4,2,2,0,1,2,0,3,Q5422,01203
Q,5,4,2,2,0,1,2,1,2,Q5422,01212
Q,5,4,2,2,0,1,2,1,3,Q5422,01213
Q,5,4,2,2,0,1,2,2,3,Q5422,01223
Q,5,4,3,2,0,0,0,0,0,Q5432,00000
Q,5,4,3,2,0,0,0,0,1,Q5432,00001
Q,5,4,3,2,0,0,0,1,0,Q5432,00010
Q,5,4,3,2,0,0,0,1,1,Q5432,00011
Q,5,4,3,2,0,0,0,1,2,Q5432,00012
Q,5,4,3,2,0,0,1,0,0,Q5432,00100
Q,5,4,3,2,0,0,1,0,1,Q5432,00101
Q,5,4,3,2,0,0,1,0,2,Q5432,00102
Q,5,4,3,2,0,0,1,1,0,Q5432,00110
Q,5,4,3,2,0,0,1,1,1,Q5432,00111
Q,5,4,3,2,0,0,1,1,2,Q5432,00112
Q,5,4,3,2,0,0,1,2,0,Q5432,00120
Q,5,4,3,2,0,0,1,2,1,Q5432,00121
Q,5,4,3,2,0,0,1,2,2,Q5432,00122
Q,5,4,3,2,0,0,1,2,3,Q5432,00123
Q,5,4,3,2,0,1,0,0,0,Q5432,01000
Q,5,4,3,2,0,1,0,0,1,Q5432,01001
Q,5,4,3,2,0,1,0,0,2,Q5432,01002
Q,5,4,3,2,0,1,0,1,0,Q5432,01010
Q,5,4,3,2,0,1,0,1,1,Q5432,01011
Q,5,4,3,2,0,1,0,1,2,Q5432,01012
Q,5,4,3,2,0,1,0,2,0,Q5432,01020
Q,5,4,3,2,0,1,0,2,1,Q5432,01021
Q,5,4,3,2,0,1,0,2,2,Q5432,01022
Q,5,4,3,2,0,1,0,2,3,Q5432,01023
Q,5,4,3,2,0,1,1,0,0,Q5432,01100
Q,5,4,3,2,0,1,1,0,1,Q5432,01101
Q,5,4,3,2,0,1,1,0,2,Q5432,01102
Q,5,4,3,2,0,1,1,1,0,Q5432,01110
Q,5,4,3,2,0,1,1,1,1,Q5432,01111
Q,5,4,3,2,0,1,1,1,2,Q5432,01112
Q,5,4,3,2,0,1,1,2,0,Q5432,01120
Q,5,4,3,2,0,1,1,2,1,Q5432,01121
Q,5,4,3,2,0,1,1,2,2,Q5432,01122
Q,5,4,3,2,0,1,1,2,3,Q5432,01123
Q,5,4,3,2,0,1,2,0,0,Q5432,01200
Q,5,4,3,2,0,1,2,0,1,Q5432,01201
Q,5,4,3,2,0,1,2,0,2,Q5432,01202
Q,5,4,3,2,0,1,2,0,3,Q5432,01203
Q,5,4,3,2,0,1,2,1,0,Q5432,01210
Q,5,4,3,2,0,1,2,1,1,Q5432,01211
Q,5,4,3,2,0,1,2,1,2,Q5432,01212
Q,5,4,3,2,0,1,2,1,3,Q5432,01213
Q,5,4,3,2,0,1,2,2,0,Q5432,01220
Q,5,4,3,2,0,1,2,2,1,Q5432,01221
Q,5,4,3,2,0,1,2,2,2,Q5432,01222
Q,5,4,3,2,0,1,2,2,3,Q5432,01223
Q,5,4,3,2,0,1,2,3,0,Q5432,01230
Q,5,4,3,2,0,1,2,3,1,Q5432,01231
Q,5,4,3,2,0,1,2,3,2,Q5432,01232
Q,5,4,3,2,0,1,2,3,3,Q5432,01233
Q,5,4,3,3,0,0,0,0,1,Q5433,00001
Q,5,4,3,3,0,0,0,1,2,Q5433,00012
Q,5,4,3,3,0,0,1,0,1,Q5433,00101
Q,5,4,3,3,0,0,1,0,2,Q5433,00102
Q,5,4,3,3,0,0,1,1,2,Q5433,00112
Q,5,4,3,3,0,0,1,2,3,Q5433,00123
Q,5,4,3,3,0,1,0,0,1,Q5433,01001
Q,5,4,3,3,0,1,0,0,2,Q5433,01002
Q,5,4,3,3,0,1,0,1,2,Q5433,01012
Q,5,4,3,3,0,1,0,2,3,Q5433,01023
Q,5,4,3,3,0,1,1,0,1,Q5433,01101
Q,5,4,3,3,0,1,1,0,2,Q5433,01102
Q,5,4,3,3,0,1,1,1,2,Q5433,01112
Q,5,4,3,3,0,1,1,2,3,Q5433,01123
Q,5,4,3,3,0,1,2,0,1,Q5433,01201
Q,5,4,3,3,0,1,2,0,2,Q5433,01202
Q,5,4,3,3,0,1,2,0,3,Q5433,01203
Q,5,4,3,3,0,1,2,1,2,Q5433,01212
Q,5,4,3,3,0,1,2,1,3,Q5433,01213
Q,5,4,3,3,0,1,2,2,3,Q5433,01223
Q,5,4,4,2,0,0,0,1,0,Q5442,00010
Q,5,4,4,2,0,0,0,1,1,Q5442,00011
Q,5,4,4,2,0,0,0,1,2,Q5442,00012
Q,5,4,4,2,0,0,1,2,0,Q5442,00120
Q,5,4,4,2,0,0,1,2,1,Q5442,00121
Q,5,4,4,2,0,0,1,2,3,Q5442,00123
Q,5,4,4,2,0,1,0,1,0,Q5442,01010
Q,5,4,4,2,0,1,0,1,1,Q5442,01011
Q,5,4,4,2,0,1,0,1,2,Q5442,01012
Q,5,4,4,2,0,1,0,2,0,Q5442,01020
Q,5,4,4,2,0,1,0,2,1,Q5442,01021
Q,5,4,4,2,0,1,0,2,2,Q5442,01022
Q,5,4,4,2,0,1,0,2,3,Q5442,01023
Q,5,4,4,2,0,1,1,2,0,Q5442,01120
Q,5,4,4,2,0,1,1,2,1,Q5442,01121
Q,5,4,4,2,0,1,1,2,2,Q5442,01122
Q,5,4,4,2,0,1,1,2,3,Q5442,01123
Q,5,4,4,2,0,1,2,3,0,Q5442,01230
Q,5,4,4,2,0,1,2,3,1,Q5442,01231
Q,5,4,4,2,0,1,2,3,2,Q5442,01232
Q,5,4,4,3,0,0,0,1,0,Q5443,00010
Q,5,4,4,3,0,0,0,1,1,Q5443,00011
Q,5,4,4,3,0,0,0,1,2,Q5443,00012
Q,5,4,4,3,0,0,1,2,0,Q5443,00120
Q,5,4,4,3,0,0,1,2,1,Q5443,00121
Q,5,4,4,3,0,0,1,2,3,Q5443,00123
Q,5,4,4,3,0,1,0,1,0,Q5443,01010
Q,5,4,4,3,0,1,0,1,1,Q5443,01011
Q,5,4,4,3,0,1,0,1,2,Q5443,01012
Q,5,4,4,3,0,1,0,2,0,Q5443,01020
Q,5,4,4,3,0,1,0,2,1,Q5443,01021
Q,5,4,4,3,0,1,0,2,2,Q5443,01022
Q,5,4,4,3,0,1,0,2,3,Q5443,01023
Q,5,4,4,3,0,1,1,2,0,Q5443,01120
Q,5,4,4,3,0,1,1,2,1,Q5443,01121
Q,5,4,4,3,0,1,1,2,2,Q5443,01122
Q,5,4,4,3,0,1,1,2,3,Q5443,01123
Q,5,4,4,3,0,1,2,3,0,Q5443,01230
Q,5,4,4,3,0,1,2,3,1,Q5443,01231
Q,5,4,4,3,0,1,2,3,2,Q5443,01232
Q,5,4,4,4,0,0,0,1,2,Q5444,00012
Q,5,4,4,4,0,0,1,2,3,Q5444,00123
Q,5,4,4,4,0,1,0,1,2,Q5444,01012
Q,5,4,4,4,0,1,0,2,3,Q5444,01023
Q,5,4,4,4,0,1,1,2,3,Q5444,01123
Q,5,5,2,2,0,0,1,0,1,Q5522,00101
Q,5,5,2,2,0,0,1,0,2,Q5522,00102
Q,5,5,2,2,0,0,1,1,2,Q5522,00112
Q,5,5,2,2,0,0,1,2,3,Q5522,00123
Q,5,5,2,2,0,1,0,0,1,Q5522,01001
Q,5,5,2,2,0,1,0,0,2,Q5522,01002
Q,5,5,2,2,0,1,0,1,2,Q5522,01012
Q,5,5,2,2,0,1,0,2,3,Q5522,01023
Q,5,5,2,2,0,1,2,0,1,Q5522,01201
Q,5,5,2,2,0,1,2,0,2,Q5522,01202
Q,5,5,2,2,0,1,2,0,3,Q5522,01203
Q,5,5,2,2,0,1,2,1,2,Q5522,01212
Q,5,5,2,2,0,1,2,1,3,Q5522,01213
Q,5,5,2,2,0,1,2,2,3,Q5522,01223
Q,5,5,3,2,0,0,1,0,0,Q5532,00100
Q,5,5,3,2,0,0,1,0,1,Q5532,00101
Q,5,5,3,2,0,0,1,0,2,Q5532,00102
Q,5,5,3,2,0,0,1,1,0,Q5532,00110
Q,5,5,3,2,0,0,1,1,1,Q5532,00111
Q,5,5,3,2,0,0,1,1,2,Q5532,00112
Q,5,5,3,2,0,0,1,2,0,Q5532,00120
Q,5,5,3,2,0,0,1,2,1,Q5532,00121
Q,5,5,3,2,0,0,1,2,2,Q5532,00122
Q,5,5,3,2,0,0,1,2,3,Q5532,00123
Q,5,5,3,2,0,1,0,0,0,Q5532,01000
Q,5,5,3,2,0,1,0,0,1,Q5532,01001
Q,5,5,3,2,0,1,0,0,2,Q5532,01002
Q,5,5,3,2,0,1,0,1,0,Q5532,01010
Q,5,5,3,2,0,1,0,1,1,Q5532,01011
Q,5,5,3,2,0,1,0,1,2,Q5532,01012
Q,5,5,3,2,0,1,0,2,0,Q5532,01020
Q,5,5,3,2,0,1,0,2,1,Q5532,01021
Q,5,5,3,2,0,1,0,2,2,Q5532,01022
Q,5,5,3,2,0,1,0,2,3,Q5532,01023
Q,5,5,3,2,0,1,2,0,0,Q5532,01200
Q,5,5,3,2,0,1,2,0,1,Q5532,01201
Q,5,5,3,2,0,1,2,0,2,Q5532,01202
Q,5,5,3,2,0,1,2,0,3,Q5532,01203
Q,5,5,3,2,0,1,2,1,0,Q5532,01210
Q,5,5,3,2,0,1,2,1,1,Q5532,01211
Q,5,5,3,2,0,1,2,1,2,Q5532,01212
Q,5,5,3,2,0,1,2,1,3,Q5532,01213
Q,5,5,3,2,0,1,2,2,0,Q5532,01220
Q,5,5,3,2,0,1,2,2,1,Q5532,01221
Q,5,5,3,2,0,1,2,2,2,Q5532,01222
Q,5,5,3,2,0,1,2,2,3,Q5532,01223
Q,5,5,3,2,0,1,2,3,0,Q5532,01230
Q,5,5,3,2,0,1,2,3,1,Q5532,01231
Q,5,5,3,2,0,1,2,3,2,Q5532,01232
Q,5,5,3,2,0,1,2,3,3,Q5532,01233
Q,5,5,3,3,0,0,1,0,1,Q5533,00101
Q,5,5,3,3,0,0,1,0,2,Q5533,00102
Q,5,5,3,3,0,0,1,1,2,Q5533,00112
Q,5,5,3,3,0,0,1,2,3,Q5533,00123
Q,5,5,3,3,0,1,0,0,1,Q5533,01001
Q,5,5,3,3,0,1,0,0,2,Q5533,01002
Q,5,5,3,3,0,1,0,1,2,Q5533,01012
Q,5,5,3,3,0,1,0,2,3,Q5533,01023
Q,5,5,3,3,0,1,2,0,1,Q5533,01201
Q,5,5,3,3,0,1,2,0,2,Q5533,01202
Q,5,5,3,3,0,1,2,0,3,Q5533,01203
Q,5,5,3,3,0,1,2,1,2,Q5533,01212
Q,5,5,3,3,0,1,2,1,3,Q5533,01213
Q,5,5,3,3,0,1,2,2,3,Q5533,01223
Q,5,5,4,2,0,0,1,0,0,Q5542,00100
Q,5,5,4,2,0,0,1,0,1,Q5542,00101
Q,5,5,4,2,0,0,1,0,2,Q5542,00102
Q,5,5,4,2,0,0,1,1,0,Q5542,00110
Q,5,5,4,2,0,0,1,1,1,Q5542,00111
Q,5,5,4,2,0,0,1,1,2,Q5542,00112
Q,5,5,4,2,0,0,1,2,0,Q5542,00120
Q,5,5,4,2,0,0,1,2,1,Q5542,00121
Q,5,5,4,2,0,0,1,2,2,Q5542,00122
Q,5,5,4,2,0,0,1,2,3,Q5542,00123
Q,5,5,4,2,0,1,0,0,0,Q5542,01000
Q,5,5,4,2,0,1,0,0,1,Q5542,01001
Q,5,5,4,2,0,1,0,0,2,Q5542,01002
Q,5,5,4,2,0,1,0,1,0,Q5542,01010
Q,5,5,4,2,0,1,0,1,1,Q5542,01011
Q,5,5,4,2,0,1,0,1,2,Q5542,01012
Q,5,5,4,2,0,1,0,2,0,Q5542,01020
Q,5,5,4,2,0,1,0,2,1,Q5542,01021
Q,5,5,4,2,0,1,0,2,2,Q5542,01022
Q,5,5,4,2,0,1,0,2,3,Q5542,01023
Q,5,5,4,2,0,1,2,0,0,Q5542,01200
Q,5,5,4,2,0,1,2,0,1,Q5542,01201
Q,5,5,4,2,0,1,2,0,2,Q5542,01202
Q,5,5,4,2,0,1,2,0,3,Q5542,01203
Q,5,5,4,2,0,1,2,1,0,Q5542,01210
Q,5,5,4,2,0,1,2,1,1,Q5542,01211
Q,5,5,4,2,0,1,2,1,2,Q5542,01212
Q,5,5,4,2,0,1,2,1,3,Q5542,01213
Q,5,5,4,2,0,1,2,2,0,Q5542,01220
Q,5,5,4,2,0,1,2,2,1,Q5542,01221
Q,5,5,4,2,0,1,2,2,2,Q5542,01222
Q,5,5,4,2,0,1,2,2,3,Q5542,01223
Q,5,5,4,2,0,1,2,3,0,Q5542,01230
Q,5,5,4,2,0,1,2,3,1,Q5542,01231
Q,5,5,4,2,0,1,2,3,2,Q5542,01232
Q,5,5,4,2,0,1,2,3,3,Q5542,01233
Q,5,5,4,3,0,0,1,0,0,Q5543,00100
Q,5,5,4,3,0,0,1,0,1,Q5543,00101
Q,5,5,4,3,0,0,1,0,2,Q5543,00102
Q,5,5,4,3,0,0,1,1,0,Q5543,00110
Q,5,5,4,3,0,0,1,1,1,Q5543,00111
Q,5,5,4,3,0,0,1,1,2,Q5543,00112
Q,5,5,4,3,0,0,1,2,0,Q5543,00120
Q,5,5,4,3,0,0,1,2,1,Q5543,00121
Q,5,5,4,3,0,0,1,2,2,Q5543,00122
Q,5,5,4,3,0,0,1,2,3,Q5543,00123
Q,5,5,4,3,0,1,0,0,0,Q5543,01000
Q,5,5,4,3,0,1,0,0,1,Q5543,01001
Q,5,5,4,3,0,1,0,0,2,Q5543,01002
Q,5,5,4,3,0,1,0,1,0,Q5543,01010
Q,5,5,4,3,0,1,0,1,1,Q5543,01011
Q,5,5,4,3,0,1,0,1,2,Q5543,01012
Q,5,5,4,3,0,1,0,2,0,Q5543,01020
Q,5,5,4,3,0,1,0,2,1,Q5543,01021
Q,5,5,4,3,0,1,0,2,2,Q5543,01022
Q,5,5,4,3,0,1,0,2,3,Q5543,01023
Q,5,5,4,3,0,1,2,0,0,Q5543,01200
Q,5,5,4,3,0,1,2,0,1,Q5543,01201
Q,5,5,4,3,0,1,2,0,2,Q5543,01202
Q,5,5,4,3,0,1,2,0,3,Q5543,01203
Q,5,5,4,3,0,1,2,1,0,Q5543,01210
Q,5,5,4,3,0,1,2,1,1,Q5543,01211
Q,5,5,4,3,0,1,2,1,2,Q5543,01212
Q,5,5,4,3,0,1,2,1,3,Q5543,01213
Q,5,5,4,3,0,1,2,2,0,Q5543,01220
Q,5,5,4,3,0,1,2,2,1,Q5543,01221
Q,5,5,4,3,0,1,2,2,2,Q5543,01222
Q,5,5,4,3,0,1,2,2,3,Q5543,01223
Q,5,5,4,3,0,1,2,3,0,Q5543,01230
Q,5,5,4,3,0,1,2,3,1,Q5543,01231
Q,5,5,4,3,0,1,2,3,2,Q5543,01232
Q,5,5,4,3,0,1,2,3,3,Q5543,01233
Q,5,5,4,4,0,0,1,0,1,Q5544,00101
Q,5,5,4,4,0,0,1,0,2,Q5544,00102
Q,5,5,4,4,0,0,1,1,2,Q5544,00112
Q,5,5,4,4,0,0,1,2,3,Q5544,00123
Q,5,5,4,4,0,1,0,0,1,Q5544,01001
Q,5,5,4,4,0,1,0,0,2,Q5544,01002
Q,5,5,4,4,0,1,0,1,2,Q5544,01012
Q,5,5,4,4,0,1,0,2,3,Q5544,01023
Q,5,5,4,4,0,1,2,0,1,Q5544,01201
Q,5,5,4,4,0,1,2,0,2,Q5544,01202
Q,5,5,4,4,0,1,2,0,3,Q5544,01203
Q,5,5,4,4,0,1,2,1,2,Q5544,01212
Q,5,5,4,4,0,1,2,1,3,Q5544,01213
Q,5,5,4,4,0,1,2,2,3,Q5544,01223
Q,5,5,5,2,0,0,1,2,0,Q5552,00120
Q,5,5,5,2,0,0,1,2,1,Q5552,00121
Q,5,5,5,2,0,0,1,2,3,Q5552,00123
Q,5,5,5,2,0,1,0,2,0,Q5552,01020
Q,5,5,5,2,0,1,0,2,1,Q5552,01021
Q,5,5,5,2,0,1,0,2,2,Q5552,01022
Q,5,5,5,2,0,1,0,2,3,Q5552,01023
Q,5,5,5,2,0,1,2,3,0,Q5552,01230
Q,5,5,5,2,0,1,2,3,1,Q5552,01231
Q,5,5,5,2,0,1,2,3,2,Q5552,01232
Q,5,5,5,3,0,0,1,2,0,Q5553,00120
Q,5,5,5,3,0,0,1,2,1,Q5553,00121
Q,5,5,5,3,0,0,1,2,3,Q5553,00123
Q,5,5,5,3,0,1,0,2,0,Q5553,01020
Q,5,5,5,3,0,1,0,2,1,Q5553,01021
Q,5,5,5,3,0,1,0,2,2,Q5553,01022
Q,5,5,5,3,0,1,0,2,3,Q5553,01023
Q,5,5,5,3,0,1,2,3,0,Q5553,01230
Q,5,5,5,3,0,1,2,3,1,Q5553,01231
Q,5,5,5,3,0,1,2,3,2,Q5553,01232
Q,5,5,5,4,0,0,1,2,0,Q5554,00120
Q,5,5,5,4,0,0,1,2,1,Q5554,00121
Q,5,5,5,4,0,0,1,2,3,Q5554,00123
Q,5,5,5,4,0,1,0,2,0,Q5554,01020
Q,5,5,5,4,0,1,0,2,1,Q5554,01021
Q,5,5,5,4,0,1,0,2,2,Q5554,01022
Q,5,5,5,4,0,1,0,2,3,Q5554,01023
Q,5,5,5,4,0,1,2,3,0,Q5554,01230
Q,5,5,5,4,0,1,2,3,1,Q5554,01231
Q,5,5,5,4,0,1,2,3,2,Q5554,01232
Q,5,5,5,5,0,0,1,2,3,Q5555,00123
Q,5,5,5,5,0,1,0,2,3,Q5555,01023
Q,5,6,2,2,0,0,0,0,1,Q5622,00001
Q,5,6,2,2,0,0,0,1,2,Q5622,00012
Q,5,6,2,2,0,0,1,0,1,Q5622,00101
Q,5,6,2,2,0,0,1,0,2,Q5622,00102
Q,5,6,2,2,0,0,1,1,2,Q5622,00112
Q,5,6,2,2,0,0,1,2,3,Q5622,00123
Q,5,6,2,2,0,1,0,0,1,Q5622,01001
Q,5,6,2,2,0,1,0,0,2,Q5622,01002
Q,5,6,2,2,0,1,0,1,2,Q5622,01012
Q,5,6,2,2,0,1,0,2,3,Q5622,01023
Q,5,6,2,2,0,1,1,0,1,Q5622,01101
Q,5,6,2,2,0,1,1,0,2,Q5622,01102
Q,5,6,2,2,0,1,1,1,2,Q5622,01112
Q,5,6,2,2,0,1,1,2,3,Q5622,01123
Q,5,6,2,2,0,1,2,0,1,Q5622,01201
Q,5,6,2,2,0,1,2,0,2,Q5622,01202
Q,5,6,2,2,0,1,2,0,3,Q5622,01203
Q,5,6,2,2,0,1,2,1,2,Q5622,01212
Q,5,6,2,2,0,1,2,1,3,Q5622,01213
Q,5,6,2,2,0,1,2,2,3,Q5622,01223
Q,5,6,3,2,0,0,0,0,0,Q5632,00000
Q,5,6,3,2,0,0,0,0,1,Q5632,00001
Q,5,6,3,2,0,0,0,1,0,Q5632,00010
Q,5,6,3,2,0,0,0,1,1,Q5632,00011
Q,5,6,3,2,0,0,0,1,2,Q5632,00012
Q,5,6,3,2,0,0,1,0,0,Q5632,00100
Q,5,6,3,2,0,0,1,0,1,Q5632,00101
Q,5,6,3,2,0,0,1,0,2,Q5632,00102
Q,5,6,3,2,0,0,1,1,0,Q5632,00110
Q,5,6,3,2,0,0,1,1,1,Q5632,00111
Q,5,6,3,2,0,0,1,1,2,Q5632,00112
Q,5,6,3,2,0,0,1,2,0,Q5632,00120
Q,5,6,3,2,0,0,1,2,1,Q5632,00121
Q,5,6,3,2,0,0,1,2,2,Q5632,00122
Q,5,6,3,2,0,0,1,2,3,Q5632,00123
Q,5,6,3,2,0,1,0,0,0,Q5632,01000
Q,5,6,3,2,0,1,0,0,1,Q5632,01001
Q,5,6,3,2,0,1,0,0,2,Q5632,01002
Q,5,6,3,2,0,1,0,1,0,Q5632,01010
Q,5,6,3,2,0,1,0,1,1,Q5632,01011
Q,5,6,3,2,0,1,0,1,2,Q5632,01012
Q,5,6,3,2,0,1,0,2,0,Q5632,01020
Q,5,6,3,2,0,1,0,2,1,Q5632,01021
Q,5,6,3,2,0,1,0,2,2,Q5632,01022
Q,5,6,3,2,0,1,0,2,3,Q5632,01023
Q,5,6,3,2,0,1,1,0,0,Q5632,01100
Q,5,6,3,2,0,1,1,0,1,Q5632,01101
Q,5,6,3,2,0,1,1,0,2,Q5632,01102
Q,5,6,3,2,0,1,1,1,0,Q5632,01110
Q,5,6,3,2,0,1,1,1,1,Q5632,01111
Q,5,6,3,2,0,1,1,1,2,Q5632,01112
Q,5,6,3,2,0,1,1,2,0,Q5632,01120
Q,5,6,3,2,0,1,1,2,1,Q5632,01121
Q,5,6,3,2,0,1,1,2,2,Q5632,01122
Q,5,6,3,2,0,1,1,2,3,Q5632,01123
Q,5,6,3,2,0,1,2,0,0,Q5632,01200
Q,5,6,3,2,0,1,2,0,1,Q5632,01201
